technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_locomotives,number_of_powertrains,number_of_tender_cars,number_of_freight_cars,cost_per_locomotive ($),cost_per_powertrain ($),cost_per_tender_car ($),cost_per_freight_car ($),train_O&M_cost ($/year)
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,2481,2481,0,164036,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,3183,3183,0,221933,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,2944,2944,0,209500,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,2900,2900,0,213530,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,decrease_agricultual_production,2050,2533,2533,0,191800,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,2318,2318,0,195417,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,3166,3166,0,182153,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,2829,2829,0,185275,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,decrease_agricultual_production,2050,3262,3262,0,177343,3500000,320000,0,125000,6500000000
diesel,north_east,50%_reduction_2050,population_shift,2050,2212,2212,0,165414,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,population_shift,2050,2845,2845,0,166888,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,population_shift,2050,3112,3112,0,150154,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,population_shift,2050,3130,3130,0,197696,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,population_shift,2050,2580,2580,0,192488,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,population_shift,2050,2727,2727,0,159779,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,population_shift,2050,2297,2297,0,212450,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,population_shift,2050,2225,2225,0,150309,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,population_shift,2050,3150,3150,0,148958,3500000,320000,0,125000,6500000000
diesel,north_east,50%_reduction_2050,increase_maritime,2050,3129,3129,0,169708,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,2982,2982,0,166208,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,increase_maritime,2050,2939,2939,0,149264,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,increase_maritime,2050,2463,2463,0,150306,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,increase_maritime,2050,2342,2342,0,149525,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,increase_maritime,2050,2485,2485,0,213415,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,increase_maritime,2050,2493,2493,0,165594,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,increase_maritime,2050,3191,3191,0,149429,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,increase_maritime,2050,2395,2395,0,153038,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,business_as_usual,2050,2712,2712,0,183616,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,business_as_usual,2050,2387,2387,0,209521,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,business_as_usual,2050,2455,2455,0,160861,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,business_as_usual,2050,3231,3231,0,157039,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,business_as_usual,2050,2455,2455,0,176759,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,business_as_usual,2050,3012,3012,0,199800,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,business_as_usual,2050,2199,2199,0,214171,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,business_as_usual,2050,3246,3246,0,169866,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,business_as_usual,2050,2479,2479,0,156934,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,agricultual_production_shift,2050,2209,2209,0,186402,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,2467,2467,0,182123,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,agricultual_production_shift,2050,3066,3066,0,179221,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,agricultual_production_shift,2050,2748,2748,0,220074,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,agricultual_production_shift,2050,2988,2988,0,192194,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,agricultual_production_shift,2050,2646,2646,0,159365,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,agricultual_production_shift,2050,2887,2887,0,175791,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,agricultual_production_shift,2050,2957,2957,0,176904,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,agricultual_production_shift,2050,2297,2297,0,219543,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,decrease_agricultual_production,2050,2861,2861,0,205293,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,2278,2278,0,194728,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,decrease_agricultual_production,2050,2881,2881,0,181156,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,decrease_agricultual_production,2050,3216,3216,0,178294,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,decrease_agricultual_production,2050,2417,2417,0,209683,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,decrease_agricultual_production,2050,2212,2212,0,160568,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,decrease_agricultual_production,2050,2976,2976,0,217386,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,decrease_agricultual_production,2050,2501,2501,0,173616,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,decrease_agricultual_production,2050,3187,3187,0,211568,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,population_shift,2050,2473,2473,0,186781,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,population_shift,2050,2274,2274,0,191503,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,population_shift,2050,2235,2235,0,205165,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,population_shift,2050,2460,2460,0,167797,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,population_shift,2050,2447,2447,0,160072,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,population_shift,2050,2328,2328,0,184799,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,population_shift,2050,2973,2973,0,190790,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,population_shift,2050,2238,2238,0,186912,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,population_shift,2050,3012,3012,0,168122,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,increase_maritime,2050,3101,3101,0,179772,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,increase_maritime,2050,2600,2600,0,150609,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,increase_maritime,2050,2191,2191,0,204812,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,increase_maritime,2050,2384,2384,0,221957,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,increase_maritime,2050,2386,2386,0,211240,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,increase_maritime,2050,2551,2551,0,206501,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,increase_maritime,2050,2629,2629,0,178976,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,increase_maritime,2050,2456,2456,0,159748,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,increase_maritime,2050,2692,2692,0,200515,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,business_as_usual,2050,2698,2698,0,171950,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2050,2931,2931,0,204516,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,business_as_usual,2050,3111,3111,0,182334,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,business_as_usual,2050,2546,2546,0,165939,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,business_as_usual,2050,2662,2662,0,221894,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,business_as_usual,2050,2904,2904,0,168811,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,business_as_usual,2050,2196,2196,0,218869,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,business_as_usual,2050,3137,3137,0,176235,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,business_as_usual,2050,2693,2693,0,187665,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,agricultual_production_shift,2050,2958,2958,0,218501,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2050,2790,2790,0,180593,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,agricultual_production_shift,2050,2485,2485,0,216696,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,agricultual_production_shift,2050,2251,2251,0,222302,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,agricultual_production_shift,2050,2959,2959,0,165127,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,agricultual_production_shift,2050,2528,2528,0,199901,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,agricultual_production_shift,2050,3067,3067,0,204440,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,agricultual_production_shift,2050,2867,2867,0,159054,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,agricultual_production_shift,2050,2387,2387,0,218491,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2050,3265,3265,0,215844,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,3007,3007,0,185767,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2050,2507,2507,0,219923,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2050,2366,2366,0,187326,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,decrease_agricultual_production,2050,2224,2224,0,159592,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,decrease_agricultual_production,2050,2498,2498,0,221451,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2050,2947,2947,0,163327,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2050,3132,3132,0,204392,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,decrease_agricultual_production,2050,2380,2380,0,179777,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,population_shift,2050,2331,2331,0,192043,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,population_shift,2050,2203,2203,0,166562,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,population_shift,2050,2200,2200,0,176974,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,population_shift,2050,3200,3200,0,195595,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,population_shift,2050,2929,2929,0,222590,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,population_shift,2050,2696,2696,0,211784,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,population_shift,2050,2388,2388,0,191572,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,population_shift,2050,2868,2868,0,180633,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,population_shift,2050,3093,3093,0,196432,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,increase_maritime,2050,2944,2944,0,216129,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2050,2318,2318,0,205795,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,increase_maritime,2050,3148,3148,0,192679,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,increase_maritime,2050,2530,2530,0,194906,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,increase_maritime,2050,2925,2925,0,202705,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,increase_maritime,2050,2244,2244,0,203559,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,increase_maritime,2050,2453,2453,0,217607,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,increase_maritime,2050,2349,2349,0,213527,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,increase_maritime,2050,2902,2902,0,159535,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,business_as_usual,2050,2449,2449,0,218756,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,3169,3169,0,176515,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,business_as_usual,2050,2963,2963,0,176656,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,business_as_usual,2050,2912,2912,0,176663,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,business_as_usual,2050,2770,2770,0,181035,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,business_as_usual,2050,2426,2426,0,210226,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,business_as_usual,2050,2442,2442,0,166951,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,business_as_usual,2050,3068,3068,0,193834,3500000,320000,0,125000,6500000000
biodiesel,california,50%_reduction_2050,business_as_usual,2050,2910,2910,0,212342,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,3020,3020,0,205977,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,2719,2719,0,217055,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,2347,2347,0,174592,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,3223,3223,0,216477,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2050,2249,2249,0,158754,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2050,2980,2980,0,183045,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,2742,2742,0,208202,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,2706,2706,0,208032,3500000,320000,0,125000,6500000000
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2050,3152,3152,0,187827,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,2796,2796,0,193623,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,2465,2465,0,157342,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,2232,2232,0,178900,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,2856,2856,0,201797,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2050,3114,3114,0,181158,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,3165,3165,0,165916,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,2985,2985,0,220408,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,2413,2413,0,150976,3500000,320000,0,125000,6500000000
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2050,2468,2468,0,168133,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,population_shift,2050,2409,2409,0,218331,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2050,2950,2950,0,155133,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,population_shift,2050,2859,2859,0,190182,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,population_shift,2050,2415,2415,0,172879,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,population_shift,2050,2435,2435,0,192753,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,population_shift,2050,2640,2640,0,160999,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,population_shift,2050,2948,2948,0,160122,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,population_shift,2050,2214,2214,0,222373,3500000,320000,0,125000,6500000000
biodiesel,california,50%_reduction_2050,population_shift,2050,2313,2313,0,199400,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,increase_maritime,2050,2913,2913,0,197884,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,2266,2266,0,188628,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,increase_maritime,2050,2712,2712,0,153619,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,increase_maritime,2050,3255,3255,0,179687,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,increase_maritime,2050,2938,2938,0,177467,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,increase_maritime,2050,2295,2295,0,198557,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,increase_maritime,2050,3222,3222,0,158699,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,increase_maritime,2050,3038,3038,0,188575,3500000,320000,0,125000,6500000000
biodiesel,california,50%_reduction_2050,increase_maritime,2050,2266,2266,0,187174,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,business_as_usual,2050,2236,2236,0,209043,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2050,2501,2501,0,211084,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,business_as_usual,2050,2417,2417,0,182470,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,business_as_usual,2050,2327,2327,0,206276,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,business_as_usual,2050,2707,2707,0,168752,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,business_as_usual,2050,2723,2723,0,149547,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,business_as_usual,2050,3106,3106,0,219632,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,business_as_usual,2050,2225,2225,0,151834,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,business_as_usual,2050,2342,2342,0,212861,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2050,2320,2320,0,220288,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,2635,2635,0,188147,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2050,2780,2780,0,197048,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2050,2198,2198,0,190497,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,agricultual_production_shift,2050,2265,2265,0,163810,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,agricultual_production_shift,2050,3109,3109,0,168637,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2050,2339,2339,0,180249,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2050,2356,2356,0,194357,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,agricultual_production_shift,2050,2533,2533,0,166049,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2050,2228,2228,0,171859,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,2313,2313,0,182691,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2050,3147,3147,0,218236,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2050,2985,2985,0,191486,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,decrease_agricultual_production,2050,2309,2309,0,198926,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2050,2672,2672,0,155502,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2050,2815,2815,0,194452,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2050,2209,2209,0,162831,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,decrease_agricultual_production,2050,3268,3268,0,169545,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,population_shift,2050,3174,3174,0,161950,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,population_shift,2050,2648,2648,0,183883,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,population_shift,2050,3124,3124,0,210002,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,population_shift,2050,3019,3019,0,193508,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,population_shift,2050,3157,3157,0,161493,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,population_shift,2050,2905,2905,0,222386,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,population_shift,2050,3192,3192,0,170017,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,population_shift,2050,2461,2461,0,208796,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,population_shift,2050,2623,2623,0,157047,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,increase_maritime,2050,2415,2415,0,208942,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2050,2577,2577,0,201758,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,increase_maritime,2050,3014,3014,0,181411,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,increase_maritime,2050,2562,2562,0,199888,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,increase_maritime,2050,2328,2328,0,212251,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,increase_maritime,2050,3216,3216,0,195867,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,increase_maritime,2050,2283,2283,0,182488,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,increase_maritime,2050,2290,2290,0,200810,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,increase_maritime,2050,2426,2426,0,188379,3500000,320000,0,125000,6500000000
hydrogen,north_east,business_as_usual,business_as_usual,2050,2606,2606,2606,210430,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2050,3185,3185,3185,198598,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,business_as_usual,2050,2435,2435,2435,187082,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,business_as_usual,2050,3047,3047,3047,183489,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,business_as_usual,2050,2332,2332,2332,189074,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,business_as_usual,2050,2274,2274,2274,180197,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,business_as_usual,2050,2640,2640,2640,204808,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,business_as_usual,2050,2938,2938,2938,210649,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,business_as_usual,2050,2695,2695,2695,215892,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,agricultual_production_shift,2050,2670,2670,2670,191562,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2050,2729,2729,2729,198781,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,agricultual_production_shift,2050,2296,2296,2296,209765,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,agricultual_production_shift,2050,2469,2469,2469,184500,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,agricultual_production_shift,2050,2810,2810,2810,203942,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,agricultual_production_shift,2050,2778,2778,2778,175393,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,agricultual_production_shift,2050,2239,2239,2239,161370,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,agricultual_production_shift,2050,2338,2338,2338,203898,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,agricultual_production_shift,2050,2669,2669,2669,212236,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2050,2542,2542,2542,207944,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,2280,2280,2280,166652,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2050,2558,2558,2558,202790,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2050,2449,2449,2449,190961,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,decrease_agricultual_production,2050,2784,2784,2784,184746,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,decrease_agricultual_production,2050,2904,2904,2904,191722,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2050,2746,2746,2746,215771,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2050,2779,2779,2779,156197,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,decrease_agricultual_production,2050,3068,3068,3068,153519,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,population_shift,2050,2696,2696,2696,167004,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,population_shift,2050,3138,3138,3138,159477,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,population_shift,2050,2639,2639,2639,194869,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,population_shift,2050,3097,3097,3097,191095,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,population_shift,2050,2763,2763,2763,178391,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,population_shift,2050,2922,2922,2922,163567,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,population_shift,2050,2734,2734,2734,166217,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,population_shift,2050,2653,2653,2653,218880,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,population_shift,2050,2513,2513,2513,208006,3500000,3870000,190000,125000,17600000000
