technology,region,energy_system_scenario,freight_demand_scenario,year,energy_price,energy_price_unit
diesel,north_central,business_as_usual,agricultual_production_shift,2050,3.8,$/gallon
diesel,central,business_as_usual,agricultual_production_shift,2050,3.45,$/gallon
diesel,texas,business_as_usual,agricultual_production_shift,2050,3.73,$/gallon
diesel,north_west,business_as_usual,agricultual_production_shift,2050,3.24,$/gallon
diesel,south_west,business_as_usual,agricultual_production_shift,2050,3.27,$/gallon
diesel,california,business_as_usual,agricultual_production_shift,2050,3.21,$/gallon
diesel,north_east,business_as_usual,decrease_agricultual_production,2050,3.6,$/gallon
diesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,3.05,$/gallon
diesel,south_east,business_as_usual,decrease_agricultual_production,2050,4.16,$/gallon
diesel,north_central,business_as_usual,decrease_agricultual_production,2050,3.56,$/gallon
diesel,central,business_as_usual,decrease_agricultual_production,2050,3.84,$/gallon
diesel,texas,business_as_usual,decrease_agricultual_production,2050,2.91,$/gallon
diesel,north_west,business_as_usual,decrease_agricultual_production,2050,3.41,$/gallon
diesel,south_west,business_as_usual,decrease_agricultual_production,2050,2.89,$/gallon
diesel,california,business_as_usual,decrease_agricultual_production,2050,3.72,$/gallon
diesel,north_east,business_as_usual,population_shift,2050,2.92,$/gallon
diesel,middle_atlantic,business_as_usual,population_shift,2050,3.36,$/gallon
diesel,south_east,business_as_usual,population_shift,2050,3.02,$/gallon
diesel,north_central,business_as_usual,population_shift,2050,3.44,$/gallon
diesel,central,business_as_usual,population_shift,2050,3.9,$/gallon
diesel,texas,business_as_usual,population_shift,2050,3.18,$/gallon
diesel,north_west,business_as_usual,population_shift,2050,3.24,$/gallon
diesel,south_west,business_as_usual,population_shift,2050,4.16,$/gallon
diesel,california,business_as_usual,population_shift,2050,3.2,$/gallon
diesel,north_east,business_as_usual,increase_maritime,2050,3.63,$/gallon
diesel,middle_atlantic,business_as_usual,increase_maritime,2050,3.05,$/gallon
diesel,south_east,business_as_usual,increase_maritime,2050,3.98,$/gallon
diesel,north_central,business_as_usual,increase_maritime,2050,3.08,$/gallon
diesel,central,business_as_usual,increase_maritime,2050,3.08,$/gallon
diesel,texas,business_as_usual,increase_maritime,2050,3.51,$/gallon
diesel,north_west,business_as_usual,increase_maritime,2050,3.65,$/gallon
diesel,south_west,business_as_usual,increase_maritime,2050,3.63,$/gallon
diesel,california,business_as_usual,increase_maritime,2050,3.9,$/gallon
diesel,north_east,50%_reduction_2050,business_as_usual,2050,3.9,$/gallon
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,3.49,$/gallon
diesel,south_east,50%_reduction_2050,business_as_usual,2050,3.38,$/gallon
diesel,north_central,50%_reduction_2050,business_as_usual,2050,3.28,$/gallon
diesel,central,50%_reduction_2050,business_as_usual,2050,2.92,$/gallon
diesel,texas,50%_reduction_2050,business_as_usual,2050,4.07,$/gallon
diesel,north_west,50%_reduction_2050,business_as_usual,2050,4.1,$/gallon
diesel,south_west,50%_reduction_2050,business_as_usual,2050,3.17,$/gallon
diesel,california,50%_reduction_2050,business_as_usual,2050,4.13,$/gallon
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,3.8,$/gallon
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,3.44,$/gallon
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,3,$/gallon
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,4.02,$/gallon
diesel,central,50%_reduction_2050,agricultual_production_shift,2050,2.92,$/gallon
diesel,texas,50%_reduction_2050,agricultual_production_shift,2050,3.87,$/gallon
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,3.11,$/gallon
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,3.75,$/gallon
diesel,california,50%_reduction_2050,agricultual_production_shift,2050,3.57,$/gallon
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,2.8,$/gallon
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,3.07,$/gallon
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,3.35,$/gallon
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,4.13,$/gallon
diesel,central,50%_reduction_2050,decrease_agricultual_production,2050,3.2,$/gallon
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,3.98,$/gallon
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,3.24,$/gallon
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,3.57,$/gallon
diesel,california,50%_reduction_2050,decrease_agricultual_production,2050,3.65,$/gallon
diesel,north_east,50%_reduction_2050,population_shift,2050,2.98,$/gallon
diesel,middle_atlantic,50%_reduction_2050,population_shift,2050,3.71,$/gallon
diesel,south_east,50%_reduction_2050,population_shift,2050,3.27,$/gallon
diesel,north_central,50%_reduction_2050,population_shift,2050,4.1,$/gallon
diesel,central,50%_reduction_2050,population_shift,2050,3.86,$/gallon
diesel,texas,50%_reduction_2050,population_shift,2050,3.97,$/gallon
diesel,north_west,50%_reduction_2050,population_shift,2050,3.21,$/gallon
diesel,south_west,50%_reduction_2050,population_shift,2050,3.06,$/gallon
diesel,california,50%_reduction_2050,population_shift,2050,3.15,$/gallon
diesel,north_east,50%_reduction_2050,increase_maritime,2050,3.74,$/gallon
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,4.01,$/gallon
diesel,south_east,50%_reduction_2050,increase_maritime,2050,3.08,$/gallon
diesel,north_central,50%_reduction_2050,increase_maritime,2050,3.06,$/gallon
diesel,central,50%_reduction_2050,increase_maritime,2050,3.96,$/gallon
diesel,texas,50%_reduction_2050,increase_maritime,2050,3.22,$/gallon
diesel,north_west,50%_reduction_2050,increase_maritime,2050,3.85,$/gallon
diesel,south_west,50%_reduction_2050,increase_maritime,2050,3.54,$/gallon
diesel,california,50%_reduction_2050,increase_maritime,2050,3.76,$/gallon
diesel,north_east,net_zero_2050,business_as_usual,2050,3.08,$/gallon
diesel,middle_atlantic,net_zero_2050,business_as_usual,2050,3.96,$/gallon
diesel,south_east,net_zero_2050,business_as_usual,2050,3.01,$/gallon
diesel,north_central,net_zero_2050,business_as_usual,2050,3.96,$/gallon
diesel,central,net_zero_2050,business_as_usual,2050,3.08,$/gallon
diesel,texas,net_zero_2050,business_as_usual,2050,3.47,$/gallon
diesel,north_west,net_zero_2050,business_as_usual,2050,3.59,$/gallon
diesel,south_west,net_zero_2050,business_as_usual,2050,2.82,$/gallon
diesel,california,net_zero_2050,business_as_usual,2050,4.07,$/gallon
diesel,north_east,net_zero_2050,agricultual_production_shift,2050,4.11,$/gallon
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,3.99,$/gallon
diesel,south_east,net_zero_2050,agricultual_production_shift,2050,3.42,$/gallon
diesel,north_central,net_zero_2050,agricultual_production_shift,2050,3.68,$/gallon
diesel,central,net_zero_2050,agricultual_production_shift,2050,2.82,$/gallon
diesel,texas,net_zero_2050,agricultual_production_shift,2050,3.01,$/gallon
diesel,north_west,net_zero_2050,agricultual_production_shift,2050,3.43,$/gallon
diesel,south_west,net_zero_2050,agricultual_production_shift,2050,2.87,$/gallon
diesel,california,net_zero_2050,agricultual_production_shift,2050,3.43,$/gallon
diesel,north_east,net_zero_2050,decrease_agricultual_production,2050,2.91,$/gallon
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,3.46,$/gallon
diesel,south_east,net_zero_2050,decrease_agricultual_production,2050,3.12,$/gallon
diesel,north_central,net_zero_2050,decrease_agricultual_production,2050,3.59,$/gallon
diesel,central,net_zero_2050,decrease_agricultual_production,2050,3.23,$/gallon
diesel,texas,net_zero_2050,decrease_agricultual_production,2050,3.87,$/gallon
diesel,north_west,net_zero_2050,decrease_agricultual_production,2050,3.7,$/gallon
diesel,south_west,net_zero_2050,decrease_agricultual_production,2050,3.73,$/gallon
diesel,california,net_zero_2050,decrease_agricultual_production,2050,4.13,$/gallon
diesel,north_east,net_zero_2050,population_shift,2050,2.91,$/gallon
diesel,middle_atlantic,net_zero_2050,population_shift,2050,3.38,$/gallon
diesel,south_east,net_zero_2050,population_shift,2050,3.33,$/gallon
diesel,north_central,net_zero_2050,population_shift,2050,3.76,$/gallon
diesel,central,net_zero_2050,population_shift,2050,3.14,$/gallon
diesel,texas,net_zero_2050,population_shift,2050,4.1,$/gallon
diesel,north_west,net_zero_2050,population_shift,2050,3.56,$/gallon
diesel,south_west,net_zero_2050,population_shift,2050,2.88,$/gallon
diesel,california,net_zero_2050,population_shift,2050,3.15,$/gallon
diesel,north_east,net_zero_2050,increase_maritime,2050,3.34,$/gallon
diesel,middle_atlantic,net_zero_2050,increase_maritime,2050,3.96,$/gallon
diesel,south_east,net_zero_2050,increase_maritime,2050,4.02,$/gallon
diesel,north_central,net_zero_2050,increase_maritime,2050,2.86,$/gallon
diesel,central,net_zero_2050,increase_maritime,2050,3.46,$/gallon
diesel,texas,net_zero_2050,increase_maritime,2050,2.89,$/gallon
diesel,north_west,net_zero_2050,increase_maritime,2050,4.19,$/gallon
diesel,south_west,net_zero_2050,increase_maritime,2050,3.72,$/gallon
diesel,california,net_zero_2050,increase_maritime,2050,3.4,$/gallon
biodiesel,north_east,business_as_usual,business_as_usual,2050,3.26,$/gallon
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2050,3.99,$/gallon
biodiesel,south_east,business_as_usual,business_as_usual,2050,3.82,$/gallon
biodiesel,north_central,business_as_usual,business_as_usual,2050,4.37,$/gallon
biodiesel,central,business_as_usual,business_as_usual,2050,3.63,$/gallon
biodiesel,texas,business_as_usual,business_as_usual,2050,4.09,$/gallon
biodiesel,north_west,business_as_usual,business_as_usual,2050,4.29,$/gallon
biodiesel,south_west,business_as_usual,business_as_usual,2050,4.25,$/gallon
biodiesel,california,business_as_usual,business_as_usual,2050,3.62,$/gallon
biodiesel,north_east,business_as_usual,agricultual_production_shift,2050,4.17,$/gallon
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2050,4.54,$/gallon
biodiesel,south_east,business_as_usual,agricultual_production_shift,2050,3.46,$/gallon
biodiesel,north_central,business_as_usual,agricultual_production_shift,2050,4.32,$/gallon
biodiesel,central,business_as_usual,agricultual_production_shift,2050,3.21,$/gallon
biodiesel,texas,business_as_usual,agricultual_production_shift,2050,3.73,$/gallon
biodiesel,north_west,business_as_usual,agricultual_production_shift,2050,3.23,$/gallon
biodiesel,south_west,business_as_usual,agricultual_production_shift,2050,4.4,$/gallon
biodiesel,california,business_as_usual,agricultual_production_shift,2050,4.08,$/gallon
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2050,3.79,$/gallon
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,4.38,$/gallon
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2050,3.4,$/gallon
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2050,3.73,$/gallon
biodiesel,central,business_as_usual,decrease_agricultual_production,2050,3.19,$/gallon
biodiesel,texas,business_as_usual,decrease_agricultual_production,2050,3.25,$/gallon
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2050,3.5,$/gallon
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2050,4.05,$/gallon
biodiesel,california,business_as_usual,decrease_agricultual_production,2050,4.44,$/gallon
biodiesel,north_east,business_as_usual,population_shift,2050,4.18,$/gallon
biodiesel,middle_atlantic,business_as_usual,population_shift,2050,4.05,$/gallon
biodiesel,south_east,business_as_usual,population_shift,2050,3.23,$/gallon
biodiesel,north_central,business_as_usual,population_shift,2050,4.05,$/gallon
biodiesel,central,business_as_usual,population_shift,2050,3.35,$/gallon
biodiesel,texas,business_as_usual,population_shift,2050,3.67,$/gallon
biodiesel,north_west,business_as_usual,population_shift,2050,3.06,$/gallon
biodiesel,south_west,business_as_usual,population_shift,2050,3.14,$/gallon
biodiesel,california,business_as_usual,population_shift,2050,4.55,$/gallon
biodiesel,north_east,business_as_usual,increase_maritime,2050,4.22,$/gallon
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2050,4.36,$/gallon
biodiesel,south_east,business_as_usual,increase_maritime,2050,3.75,$/gallon
biodiesel,north_central,business_as_usual,increase_maritime,2050,3.14,$/gallon
biodiesel,central,business_as_usual,increase_maritime,2050,3.84,$/gallon
biodiesel,texas,business_as_usual,increase_maritime,2050,3.65,$/gallon
biodiesel,north_west,business_as_usual,increase_maritime,2050,3.36,$/gallon
biodiesel,south_west,business_as_usual,increase_maritime,2050,4.22,$/gallon
biodiesel,california,business_as_usual,increase_maritime,2050,3.32,$/gallon
biodiesel,north_east,50%_reduction_2050,business_as_usual,2050,4.35,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,3.44,$/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2050,3.88,$/gallon
biodiesel,north_central,50%_reduction_2050,business_as_usual,2050,4.1,$/gallon
biodiesel,central,50%_reduction_2050,business_as_usual,2050,4.36,$/gallon
biodiesel,texas,50%_reduction_2050,business_as_usual,2050,3.24,$/gallon
biodiesel,north_west,50%_reduction_2050,business_as_usual,2050,4.4,$/gallon
biodiesel,south_west,50%_reduction_2050,business_as_usual,2050,4.47,$/gallon
biodiesel,california,50%_reduction_2050,business_as_usual,2050,3.91,$/gallon
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,4.4,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,3.48,$/gallon
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,3.31,$/gallon
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,3.31,$/gallon
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2050,3.15,$/gallon
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2050,3.36,$/gallon
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,3.42,$/gallon
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,3.08,$/gallon
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2050,3.5,$/gallon
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,3.19,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,4.34,$/gallon
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,4.53,$/gallon
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,3.33,$/gallon
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2050,4.44,$/gallon
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,3.47,$/gallon
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,3.26,$/gallon
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,3.04,$/gallon
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2050,3.51,$/gallon
biodiesel,north_east,50%_reduction_2050,population_shift,2050,3.92,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2050,3.26,$/gallon
biodiesel,south_east,50%_reduction_2050,population_shift,2050,3.11,$/gallon
biodiesel,north_central,50%_reduction_2050,population_shift,2050,3.36,$/gallon
biodiesel,central,50%_reduction_2050,population_shift,2050,3.24,$/gallon
biodiesel,texas,50%_reduction_2050,population_shift,2050,3.3,$/gallon
biodiesel,north_west,50%_reduction_2050,population_shift,2050,3.55,$/gallon
biodiesel,south_west,50%_reduction_2050,population_shift,2050,4.26,$/gallon
biodiesel,california,50%_reduction_2050,population_shift,2050,3.77,$/gallon
biodiesel,north_east,50%_reduction_2050,increase_maritime,2050,3.24,$/gallon
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,3.66,$/gallon
biodiesel,south_east,50%_reduction_2050,increase_maritime,2050,3.93,$/gallon
biodiesel,north_central,50%_reduction_2050,increase_maritime,2050,3.84,$/gallon
biodiesel,central,50%_reduction_2050,increase_maritime,2050,4.21,$/gallon
biodiesel,texas,50%_reduction_2050,increase_maritime,2050,3.32,$/gallon
biodiesel,north_west,50%_reduction_2050,increase_maritime,2050,4.27,$/gallon
biodiesel,south_west,50%_reduction_2050,increase_maritime,2050,3.86,$/gallon
biodiesel,california,50%_reduction_2050,increase_maritime,2050,3.86,$/gallon
biodiesel,north_east,net_zero_2050,business_as_usual,2050,3.99,$/gallon
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2050,4.27,$/gallon
biodiesel,south_east,net_zero_2050,business_as_usual,2050,3.56,$/gallon
biodiesel,north_central,net_zero_2050,business_as_usual,2050,3.62,$/gallon
biodiesel,central,net_zero_2050,business_as_usual,2050,3.49,$/gallon
biodiesel,texas,net_zero_2050,business_as_usual,2050,3.8,$/gallon
biodiesel,north_west,net_zero_2050,business_as_usual,2050,3.55,$/gallon
biodiesel,south_west,net_zero_2050,business_as_usual,2050,3.36,$/gallon
biodiesel,california,net_zero_2050,business_as_usual,2050,3.35,$/gallon
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2050,3.08,$/gallon
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,4.43,$/gallon
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2050,3.12,$/gallon
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2050,4.08,$/gallon
biodiesel,central,net_zero_2050,agricultual_production_shift,2050,3.29,$/gallon
biodiesel,texas,net_zero_2050,agricultual_production_shift,2050,4.36,$/gallon
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2050,3.53,$/gallon
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2050,4.5,$/gallon
biodiesel,california,net_zero_2050,agricultual_production_shift,2050,3.24,$/gallon
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2050,3.42,$/gallon
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,4.34,$/gallon
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2050,3.09,$/gallon
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2050,3.61,$/gallon
biodiesel,central,net_zero_2050,decrease_agricultual_production,2050,3.5,$/gallon
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2050,3.74,$/gallon
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2050,4.14,$/gallon
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2050,4.19,$/gallon
biodiesel,california,net_zero_2050,decrease_agricultual_production,2050,4.41,$/gallon
biodiesel,north_east,net_zero_2050,population_shift,2050,4.43,$/gallon
biodiesel,middle_atlantic,net_zero_2050,population_shift,2050,3.37,$/gallon
biodiesel,south_east,net_zero_2050,population_shift,2050,4.11,$/gallon
biodiesel,north_central,net_zero_2050,population_shift,2050,3.87,$/gallon
biodiesel,central,net_zero_2050,population_shift,2050,4.31,$/gallon
biodiesel,texas,net_zero_2050,population_shift,2050,3.42,$/gallon
biodiesel,north_west,net_zero_2050,population_shift,2050,3.79,$/gallon
biodiesel,south_west,net_zero_2050,population_shift,2050,3.66,$/gallon
biodiesel,california,net_zero_2050,population_shift,2050,3.67,$/gallon
biodiesel,north_east,net_zero_2050,increase_maritime,2050,3.9,$/gallon
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2050,3.33,$/gallon
biodiesel,south_east,net_zero_2050,increase_maritime,2050,4.05,$/gallon
biodiesel,north_central,net_zero_2050,increase_maritime,2050,4.08,$/gallon
biodiesel,central,net_zero_2050,increase_maritime,2050,4.46,$/gallon
biodiesel,texas,net_zero_2050,increase_maritime,2050,3.38,$/gallon
biodiesel,north_west,net_zero_2050,increase_maritime,2050,4.53,$/gallon
biodiesel,south_west,net_zero_2050,increase_maritime,2050,3.51,$/gallon
biodiesel,california,net_zero_2050,increase_maritime,2050,4.29,$/gallon
hydrogen,north_east,business_as_usual,business_as_usual,2050,13.9,$/kgH2
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2050,17.9,$/kgH2
hydrogen,south_east,business_as_usual,business_as_usual,2050,18.1,$/kgH2
hydrogen,north_central,business_as_usual,business_as_usual,2050,16.1,$/kgH2
hydrogen,central,business_as_usual,business_as_usual,2050,17.7,$/kgH2
hydrogen,texas,business_as_usual,business_as_usual,2050,13.6,$/kgH2
hydrogen,north_west,business_as_usual,business_as_usual,2050,17.2,$/kgH2
hydrogen,south_west,business_as_usual,business_as_usual,2050,18.3,$/kgH2
hydrogen,california,business_as_usual,business_as_usual,2050,17.6,$/kgH2
hydrogen,north_east,business_as_usual,agricultual_production_shift,2050,13.2,$/kgH2
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2050,15,$/kgH2
hydrogen,south_east,business_as_usual,agricultual_production_shift,2050,13.7,$/kgH2
hydrogen,north_central,business_as_usual,agricultual_production_shift,2050,18.5,$/kgH2
hydrogen,central,business_as_usual,agricultual_production_shift,2050,13.7,$/kgH2
hydrogen,texas,business_as_usual,agricultual_production_shift,2050,15.9,$/kgH2
hydrogen,north_west,business_as_usual,agricultual_production_shift,2050,18.2,$/kgH2
hydrogen,south_west,business_as_usual,agricultual_production_shift,2050,14.9,$/kgH2
hydrogen,california,business_as_usual,agricultual_production_shift,2050,14.6,$/kgH2
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2050,15,$/kgH2
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,19.1,$/kgH2
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2050,18.2,$/kgH2
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2050,16.1,$/kgH2
hydrogen,central,business_as_usual,decrease_agricultual_production,2050,16.8,$/kgH2
hydrogen,texas,business_as_usual,decrease_agricultual_production,2050,14.1,$/kgH2
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2050,18.2,$/kgH2
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2050,16.8,$/kgH2
hydrogen,california,business_as_usual,decrease_agricultual_production,2050,16.8,$/kgH2
hydrogen,north_east,business_as_usual,population_shift,2050,14,$/kgH2
hydrogen,middle_atlantic,business_as_usual,population_shift,2050,15.3,$/kgH2
hydrogen,south_east,business_as_usual,population_shift,2050,17,$/kgH2
hydrogen,north_central,business_as_usual,population_shift,2050,18.1,$/kgH2
hydrogen,central,business_as_usual,population_shift,2050,15.4,$/kgH2
hydrogen,texas,business_as_usual,population_shift,2050,16.4,$/kgH2
hydrogen,north_west,business_as_usual,population_shift,2050,17,$/kgH2
hydrogen,south_west,business_as_usual,population_shift,2050,16.9,$/kgH2
hydrogen,california,business_as_usual,population_shift,2050,18,$/kgH2
hydrogen,north_east,business_as_usual,increase_maritime,2050,16.5,$/kgH2
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2050,16,$/kgH2
hydrogen,south_east,business_as_usual,increase_maritime,2050,16.4,$/kgH2
hydrogen,north_central,business_as_usual,increase_maritime,2050,15.7,$/kgH2
hydrogen,central,business_as_usual,increase_maritime,2050,15.4,$/kgH2
hydrogen,texas,business_as_usual,increase_maritime,2050,13.2,$/kgH2
hydrogen,north_west,business_as_usual,increase_maritime,2050,19.4,$/kgH2
hydrogen,south_west,business_as_usual,increase_maritime,2050,17.3,$/kgH2
hydrogen,california,business_as_usual,increase_maritime,2050,18.7,$/kgH2
hydrogen,north_east,50%_reduction_2050,business_as_usual,2050,15.6,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2050,13.9,$/kgH2
hydrogen,south_east,50%_reduction_2050,business_as_usual,2050,18.8,$/kgH2
hydrogen,north_central,50%_reduction_2050,business_as_usual,2050,17.2,$/kgH2
hydrogen,central,50%_reduction_2050,business_as_usual,2050,16.5,$/kgH2
hydrogen,texas,50%_reduction_2050,business_as_usual,2050,17.6,$/kgH2
hydrogen,north_west,50%_reduction_2050,business_as_usual,2050,14.2,$/kgH2
hydrogen,south_west,50%_reduction_2050,business_as_usual,2050,19.2,$/kgH2
hydrogen,california,50%_reduction_2050,business_as_usual,2050,13.7,$/kgH2
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2050,14,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,15.4,$/kgH2
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2050,14,$/kgH2
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2050,19.4,$/kgH2
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2050,17.4,$/kgH2
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2050,17.8,$/kgH2
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2050,17.8,$/kgH2
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2050,19.5,$/kgH2
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2050,16.5,$/kgH2
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2050,13.2,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,15.6,$/kgH2
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2050,17.8,$/kgH2
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2050,17.2,$/kgH2
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2050,16.3,$/kgH2
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2050,13.3,$/kgH2
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2050,19.2,$/kgH2
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2050,15.1,$/kgH2
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2050,13.6,$/kgH2
hydrogen,north_east,50%_reduction_2050,population_shift,2050,15.2,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2050,19.3,$/kgH2
hydrogen,south_east,50%_reduction_2050,population_shift,2050,14.6,$/kgH2
hydrogen,north_central,50%_reduction_2050,population_shift,2050,17.8,$/kgH2
hydrogen,central,50%_reduction_2050,population_shift,2050,16.2,$/kgH2
hydrogen,texas,50%_reduction_2050,population_shift,2050,18.1,$/kgH2
hydrogen,north_west,50%_reduction_2050,population_shift,2050,13.7,$/kgH2
hydrogen,south_west,50%_reduction_2050,population_shift,2050,17.5,$/kgH2
hydrogen,california,50%_reduction_2050,population_shift,2050,14.5,$/kgH2
hydrogen,north_east,50%_reduction_2050,increase_maritime,2050,17.5,$/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,increase_maritime,2050,15,$/kgH2
hydrogen,south_east,50%_reduction_2050,increase_maritime,2050,17.8,$/kgH2
hydrogen,north_central,50%_reduction_2050,increase_maritime,2050,17.3,$/kgH2
hydrogen,central,50%_reduction_2050,increase_maritime,2050,14.8,$/kgH2
hydrogen,texas,50%_reduction_2050,increase_maritime,2050,13.7,$/kgH2
hydrogen,north_west,50%_reduction_2050,increase_maritime,2050,19.3,$/kgH2
hydrogen,south_west,50%_reduction_2050,increase_maritime,2050,18.2,$/kgH2
hydrogen,california,50%_reduction_2050,increase_maritime,2050,14,$/kgH2
hydrogen,north_east,net_zero_2050,business_as_usual,2050,13.5,$/kgH2
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2050,18.9,$/kgH2
hydrogen,south_east,net_zero_2050,business_as_usual,2050,13.6,$/kgH2
hydrogen,north_central,net_zero_2050,business_as_usual,2050,16.5,$/kgH2
hydrogen,central,net_zero_2050,business_as_usual,2050,13.6,$/kgH2
hydrogen,texas,net_zero_2050,business_as_usual,2050,17,$/kgH2
hydrogen,north_west,net_zero_2050,business_as_usual,2050,19.3,$/kgH2
hydrogen,south_west,net_zero_2050,business_as_usual,2050,13.9,$/kgH2
hydrogen,california,net_zero_2050,business_as_usual,2050,13.5,$/kgH2
hydrogen,north_east,net_zero_2050,agricultual_production_shift,2050,17.7,$/kgH2
hydrogen,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,16.2,$/kgH2
