technology,region,energy_system_scenario,freight_demand_scenario,year,energy_consumption,energy_unit,upstream_CO2_emission_factor,downstream_CO2_emission_factor,CO2_emission_factor_unit,upstream_CH4_emission_factor,downstream_CH4_emission_factor,CH4_emission_factor_unit
diesel,south_west,business_as_usual,decrease_agricultual_production,2050,364416218,gallon,1.737,11.7144,kgCO2/gallon,0.01559596,0.001043506,kgCH4/gallon
diesel,california,business_as_usual,decrease_agricultual_production,2050,376746288,gallon,1.83,9.3232,kgCO2/gallon,0.01629148,0.000981081,kgCH4/gallon
diesel,north_east,business_as_usual,population_shift,2050,369234203,gallon,1.533,11.8722,kgCO2/gallon,0.0115043,0.000873026,kgCH4/gallon
diesel,middle_atlantic,business_as_usual,population_shift,2050,391037965,gallon,1.468,11.7098,kgCO2/gallon,0.01131098,0.000766618,kgCH4/gallon
diesel,south_east,business_as_usual,population_shift,2050,440332914,gallon,1.791,11.8678,kgCO2/gallon,0.01550193,0.000832521,kgCH4/gallon
diesel,north_central,business_as_usual,population_shift,2050,343081999,gallon,1.459,10.7918,kgCO2/gallon,0.01201648,0.001018728,kgCH4/gallon
diesel,central,business_as_usual,population_shift,2050,414715265,gallon,1.888,9.9617,kgCO2/gallon,0.01131248,0.000716597,kgCH4/gallon
diesel,texas,business_as_usual,population_shift,2050,379692238,gallon,1.889,9.3712,kgCO2/gallon,0.01683394,0.000996565,kgCH4/gallon
diesel,north_west,business_as_usual,population_shift,2050,377559747,gallon,1.597,9.9366,kgCO2/gallon,0.01496696,0.000852148,kgCH4/gallon
diesel,south_west,business_as_usual,population_shift,2050,339173450,gallon,1.921,8.3037,kgCO2/gallon,0.01385074,0.000876724,kgCH4/gallon
diesel,california,business_as_usual,population_shift,2050,418408350,gallon,1.942,9.4471,kgCO2/gallon,0.0131502,0.0008126,kgCH4/gallon
diesel,north_east,business_as_usual,increase_maritime,2050,369713575,gallon,1.9,11.8304,kgCO2/gallon,0.01684617,0.000818277,kgCH4/gallon
diesel,middle_atlantic,business_as_usual,increase_maritime,2050,414444951,gallon,1.384,8.261,kgCO2/gallon,0.01447195,0.000709476,kgCH4/gallon
diesel,south_east,business_as_usual,increase_maritime,2050,333142764,gallon,1.625,8.6901,kgCO2/gallon,0.01406518,0.000956303,kgCH4/gallon
diesel,north_central,business_as_usual,increase_maritime,2050,433756136,gallon,1.372,9.0275,kgCO2/gallon,0.01659903,0.000797614,kgCH4/gallon
diesel,central,business_as_usual,increase_maritime,2050,370152318,gallon,1.621,9.4871,kgCO2/gallon,0.01160735,0.000747822,kgCH4/gallon
diesel,texas,business_as_usual,increase_maritime,2050,359718944,gallon,1.854,10.333,kgCO2/gallon,0.01636876,0.000725734,kgCH4/gallon
diesel,north_west,business_as_usual,increase_maritime,2050,417647416,gallon,1.698,8.2541,kgCO2/gallon,0.01232899,0.000730625,kgCH4/gallon
diesel,south_west,business_as_usual,increase_maritime,2050,361591763,gallon,1.528,11.6319,kgCO2/gallon,0.01137569,0.000985786,kgCH4/gallon
diesel,california,business_as_usual,increase_maritime,2050,312164127,gallon,1.671,8.4029,kgCO2/gallon,0.01185747,0.00078222,kgCH4/gallon
diesel,north_east,50%_reduction_2050,business_as_usual,2050,417521612,gallon,1.61,12.0797,kgCO2/gallon,0.01584433,0.000719628,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,395707367,gallon,1.455,11.3257,kgCO2/gallon,0.01555874,0.000864892,kgCH4/gallon
diesel,south_east,50%_reduction_2050,business_as_usual,2050,372183932,gallon,1.943,8.6751,kgCO2/gallon,0.01150297,0.000955409,kgCH4/gallon
diesel,north_central,50%_reduction_2050,business_as_usual,2050,336459306,gallon,1.475,9.1358,kgCO2/gallon,0.0114928,0.001004573,kgCH4/gallon
diesel,central,50%_reduction_2050,business_as_usual,2050,359419453,gallon,1.958,10.9214,kgCO2/gallon,0.01560515,0.000856157,kgCH4/gallon
diesel,texas,50%_reduction_2050,business_as_usual,2050,389582658,gallon,1.898,11.6978,kgCO2/gallon,0.01347575,0.000920247,kgCH4/gallon
diesel,north_west,50%_reduction_2050,business_as_usual,2050,442713924,gallon,1.366,9.7348,kgCO2/gallon,0.01400657,0.000985345,kgCH4/gallon
diesel,south_west,50%_reduction_2050,business_as_usual,2050,353173628,gallon,1.504,9.7658,kgCO2/gallon,0.01525461,0.000883668,kgCH4/gallon
diesel,california,50%_reduction_2050,business_as_usual,2050,448721764,gallon,1.399,8.9052,kgCO2/gallon,0.01629468,0.000876631,kgCH4/gallon
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,452235117,gallon,1.881,11.7655,kgCO2/gallon,0.0127128,0.000715783,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,410232432,gallon,1.848,8.8594,kgCO2/gallon,0.01169232,0.000735113,kgCH4/gallon
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,383240717,gallon,1.375,8.8141,kgCO2/gallon,0.01206281,0.001011083,kgCH4/gallon
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,344657047,gallon,1.699,12.0419,kgCO2/gallon,0.01506725,0.000929081,kgCH4/gallon
diesel,central,50%_reduction_2050,agricultual_production_shift,2050,327709958,gallon,1.703,9.2267,kgCO2/gallon,0.01206367,0.000979204,kgCH4/gallon
diesel,texas,50%_reduction_2050,agricultual_production_shift,2050,387121356,gallon,1.433,8.5403,kgCO2/gallon,0.01328363,0.000831641,kgCH4/gallon
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,448800566,gallon,1.327,9.478,kgCO2/gallon,0.0131228,0.000787564,kgCH4/gallon
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,353030787,gallon,1.898,8.1253,kgCO2/gallon,0.01181847,0.000988966,kgCH4/gallon
diesel,california,50%_reduction_2050,agricultual_production_shift,2050,365902808,gallon,1.331,8.7448,kgCO2/gallon,0.01241349,0.000875025,kgCH4/gallon
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,428077474,gallon,1.754,10.2055,kgCO2/gallon,0.0122474,0.000843893,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,411826275,gallon,1.334,10.5156,kgCO2/gallon,0.0135098,0.00075204,kgCH4/gallon
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,432332243,gallon,1.587,12.0772,kgCO2/gallon,0.01520654,0.00070645,kgCH4/gallon
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,347553554,gallon,1.66,11.6595,kgCO2/gallon,0.01534835,0.001002275,kgCH4/gallon
diesel,central,50%_reduction_2050,decrease_agricultual_production,2050,388540732,gallon,1.651,8.8798,kgCO2/gallon,0.01649691,0.000901214,kgCH4/gallon
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,334801144,gallon,1.668,9.1202,kgCO2/gallon,0.01674331,0.000945025,kgCH4/gallon
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,413811825,gallon,1.581,10.5791,kgCO2/gallon,0.01445904,0.000963921,kgCH4/gallon
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2050,328337026,gallon,1.464,12.0638,kgCO2/gallon,0.01414285,0.000906344,kgCH4/gallon
diesel,california,50%_reduction_2050,decrease_agricultual_production,2050,305339922,gallon,1.482,10.8277,kgCO2/gallon,0.01578334,0.000988517,kgCH4/gallon
diesel,north_east,50%_reduction_2050,population_shift,2050,400746578,gallon,1.752,11.5559,kgCO2/gallon,0.01529775,0.001005981,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,population_shift,2050,398567378,gallon,1.349,8.7146,kgCO2/gallon,0.01424726,0.000971064,kgCH4/gallon
diesel,south_east,50%_reduction_2050,population_shift,2050,454798686,gallon,1.697,8.8591,kgCO2/gallon,0.01606956,0.000908874,kgCH4/gallon
diesel,north_central,50%_reduction_2050,population_shift,2050,411771290,gallon,1.68,11.8553,kgCO2/gallon,0.01539491,0.001019479,kgCH4/gallon
diesel,central,50%_reduction_2050,population_shift,2050,346014003,gallon,1.522,9.6472,kgCO2/gallon,0.01147976,0.001017112,kgCH4/gallon
diesel,texas,50%_reduction_2050,population_shift,2050,356385668,gallon,1.565,10.0612,kgCO2/gallon,0.01187455,0.000713768,kgCH4/gallon
diesel,north_west,50%_reduction_2050,population_shift,2050,364335738,gallon,1.853,10.0825,kgCO2/gallon,0.01315482,0.001043722,kgCH4/gallon
diesel,south_west,50%_reduction_2050,population_shift,2050,312364270,gallon,1.381,11.558,kgCO2/gallon,0.01570301,0.000912461,kgCH4/gallon
diesel,california,50%_reduction_2050,population_shift,2050,321697284,gallon,1.463,11.8933,kgCO2/gallon,0.01212728,0.000890461,kgCH4/gallon
diesel,north_east,50%_reduction_2050,increase_maritime,2050,394786682,gallon,1.839,10.1804,kgCO2/gallon,0.01588197,0.000769291,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2050,344890564,gallon,1.392,9.4523,kgCO2/gallon,0.01647753,0.000902899,kgCH4/gallon
diesel,south_east,50%_reduction_2050,increase_maritime,2050,416180661,gallon,1.482,11.738,kgCO2/gallon,0.0133212,0.00097026,kgCH4/gallon
diesel,north_central,50%_reduction_2050,increase_maritime,2050,318069573,gallon,1.897,9.0543,kgCO2/gallon,0.01417264,0.000713643,kgCH4/gallon
diesel,central,50%_reduction_2050,increase_maritime,2050,323194044,gallon,1.731,9.8745,kgCO2/gallon,0.01489478,0.000978806,kgCH4/gallon
diesel,texas,50%_reduction_2050,increase_maritime,2050,344857413,gallon,1.49,11.5407,kgCO2/gallon,0.01256579,0.001043638,kgCH4/gallon
diesel,north_west,50%_reduction_2050,increase_maritime,2050,383504441,gallon,1.534,11.5193,kgCO2/gallon,0.01516858,0.000916435,kgCH4/gallon
diesel,south_west,50%_reduction_2050,increase_maritime,2050,367639811,gallon,1.714,8.0697,kgCO2/gallon,0.0160971,0.000910122,kgCH4/gallon
diesel,california,50%_reduction_2050,increase_maritime,2050,362937595,gallon,1.339,8.7479,kgCO2/gallon,0.01592729,0.000708977,kgCH4/gallon
diesel,north_east,net_zero_2050,business_as_usual,2050,429267804,gallon,1.79,11.7113,kgCO2/gallon,0.01437549,0.001056891,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,business_as_usual,2050,398066820,gallon,1.626,10.173,kgCO2/gallon,0.01662501,0.000881647,kgCH4/gallon
diesel,south_east,net_zero_2050,business_as_usual,2050,450911887,gallon,1.613,9.2534,kgCO2/gallon,0.01562392,0.001014169,kgCH4/gallon
diesel,north_central,net_zero_2050,business_as_usual,2050,424991277,gallon,1.825,10.1701,kgCO2/gallon,0.01609071,0.000887636,kgCH4/gallon
diesel,central,net_zero_2050,business_as_usual,2050,429703019,gallon,1.344,9.6485,kgCO2/gallon,0.01252313,0.001028772,kgCH4/gallon
diesel,texas,net_zero_2050,business_as_usual,2050,336874803,gallon,1.434,10.1205,kgCO2/gallon,0.01652951,0.000951432,kgCH4/gallon
diesel,north_west,net_zero_2050,business_as_usual,2050,340268187,gallon,1.707,10.8368,kgCO2/gallon,0.01663748,0.00098977,kgCH4/gallon
diesel,south_west,net_zero_2050,business_as_usual,2050,392862425,gallon,1.817,9.3709,kgCO2/gallon,0.01529359,0.000991168,kgCH4/gallon
diesel,california,net_zero_2050,business_as_usual,2050,436777525,gallon,1.702,9.956,kgCO2/gallon,0.01155688,0.001058239,kgCH4/gallon
diesel,north_east,net_zero_2050,agricultual_production_shift,2050,343910874,gallon,1.852,9.2748,kgCO2/gallon,0.01257626,0.000921391,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2050,333549248,gallon,1.317,10.9932,kgCO2/gallon,0.01175566,0.000937588,kgCH4/gallon
diesel,south_east,net_zero_2050,agricultual_production_shift,2050,394299551,gallon,1.454,11.8236,kgCO2/gallon,0.01213784,0.00096419,kgCH4/gallon
diesel,north_central,net_zero_2050,agricultual_production_shift,2050,362773387,gallon,1.956,10.5235,kgCO2/gallon,0.01356246,0.001027635,kgCH4/gallon
diesel,central,net_zero_2050,agricultual_production_shift,2050,374170914,gallon,1.557,8.4602,kgCO2/gallon,0.01440701,0.000768604,kgCH4/gallon
diesel,texas,net_zero_2050,agricultual_production_shift,2050,446960558,gallon,1.592,10.7396,kgCO2/gallon,0.01476353,0.000812489,kgCH4/gallon
diesel,north_west,net_zero_2050,agricultual_production_shift,2050,435202072,gallon,1.456,12.0355,kgCO2/gallon,0.01303687,0.000877736,kgCH4/gallon
diesel,south_west,net_zero_2050,agricultual_production_shift,2050,402749944,gallon,1.314,10.963,kgCO2/gallon,0.01244809,0.00079544,kgCH4/gallon
diesel,california,net_zero_2050,agricultual_production_shift,2050,335652477,gallon,1.632,9.9925,kgCO2/gallon,0.01271477,0.001055259,kgCH4/gallon
diesel,north_east,net_zero_2050,decrease_agricultual_production,2050,417524982,gallon,1.402,9.8042,kgCO2/gallon,0.01674336,0.000774386,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2050,402595961,gallon,1.51,9.7863,kgCO2/gallon,0.01631232,0.000843554,kgCH4/gallon
diesel,south_east,net_zero_2050,decrease_agricultual_production,2050,407642294,gallon,1.438,11.7507,kgCO2/gallon,0.01585484,0.000930755,kgCH4/gallon
diesel,north_central,net_zero_2050,decrease_agricultual_production,2050,336558995,gallon,1.471,9.4277,kgCO2/gallon,0.01565147,0.00094244,kgCH4/gallon
diesel,central,net_zero_2050,decrease_agricultual_production,2050,361085995,gallon,1.772,12.0117,kgCO2/gallon,0.01304033,0.000820474,kgCH4/gallon
diesel,texas,net_zero_2050,decrease_agricultual_production,2050,453339670,gallon,1.456,9.5408,kgCO2/gallon,0.01244356,0.000925347,kgCH4/gallon
diesel,north_west,net_zero_2050,decrease_agricultual_production,2050,393487999,gallon,1.34,10.4471,kgCO2/gallon,0.01232992,0.000726027,kgCH4/gallon
diesel,south_west,net_zero_2050,decrease_agricultual_production,2050,329682346,gallon,1.75,9.1994,kgCO2/gallon,0.01134852,0.001054057,kgCH4/gallon
diesel,california,net_zero_2050,decrease_agricultual_production,2050,416438645,gallon,1.887,9.5508,kgCO2/gallon,0.01292797,0.001037889,kgCH4/gallon
diesel,north_east,net_zero_2050,population_shift,2050,416068098,gallon,1.71,8.3992,kgCO2/gallon,0.01370391,0.000746244,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,population_shift,2050,321126041,gallon,1.37,10.4047,kgCO2/gallon,0.01456387,0.000726558,kgCH4/gallon
diesel,south_east,net_zero_2050,population_shift,2050,399996745,gallon,1.602,8.0867,kgCO2/gallon,0.01306471,0.000749739,kgCH4/gallon
diesel,north_central,net_zero_2050,population_shift,2050,354316220,gallon,1.501,10.3644,kgCO2/gallon,0.01324631,0.001054486,kgCH4/gallon
diesel,central,net_zero_2050,population_shift,2050,418625048,gallon,1.936,8.6198,kgCO2/gallon,0.01166137,0.000851055,kgCH4/gallon
diesel,texas,net_zero_2050,population_shift,2050,407928550,gallon,1.957,9.245,kgCO2/gallon,0.01520123,0.000747686,kgCH4/gallon
diesel,north_west,net_zero_2050,population_shift,2050,344350144,gallon,1.761,8.3353,kgCO2/gallon,0.0132222,0.00094494,kgCH4/gallon
diesel,south_west,net_zero_2050,population_shift,2050,414979131,gallon,1.54,10.9124,kgCO2/gallon,0.01596777,0.000714112,kgCH4/gallon
diesel,california,net_zero_2050,population_shift,2050,399479386,gallon,1.729,9.1045,kgCO2/gallon,0.01324515,0.000934588,kgCH4/gallon
diesel,north_east,net_zero_2050,increase_maritime,2050,349887533,gallon,1.807,8.6429,kgCO2/gallon,0.01337586,0.000746684,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,increase_maritime,2050,386461880,gallon,1.549,8.642,kgCO2/gallon,0.01484231,0.001017165,kgCH4/gallon
diesel,south_east,net_zero_2050,increase_maritime,2050,395441822,gallon,1.612,8.4153,kgCO2/gallon,0.01677168,0.00081574,kgCH4/gallon
diesel,north_central,net_zero_2050,increase_maritime,2050,374903221,gallon,1.401,8.8945,kgCO2/gallon,0.01127979,0.000866188,kgCH4/gallon
diesel,central,net_zero_2050,increase_maritime,2050,309813339,gallon,1.725,10.3843,kgCO2/gallon,0.01582909,0.000799936,kgCH4/gallon
diesel,texas,net_zero_2050,increase_maritime,2050,432420518,gallon,1.816,11.2344,kgCO2/gallon,0.01647456,0.0008296,kgCH4/gallon
diesel,north_west,net_zero_2050,increase_maritime,2050,429979227,gallon,1.663,10.2246,kgCO2/gallon,0.01409754,0.001047863,kgCH4/gallon
diesel,south_west,net_zero_2050,increase_maritime,2050,376908336,gallon,1.329,9.2974,kgCO2/gallon,0.01431976,0.001033375,kgCH4/gallon
diesel,california,net_zero_2050,increase_maritime,2050,363772749,gallon,1.406,9.3157,kgCO2/gallon,0.01568964,0.000726919,kgCH4/gallon
biodiesel,north_east,business_as_usual,business_as_usual,2050,398364867,gallon,2.3088,11.2096,kgCO2/gallon,0.0039,0.000794189,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2050,441481886,gallon,2.4575,10.6669,kgCO2/gallon,0.0034,0.000871903,kgCH4/gallon
biodiesel,south_east,business_as_usual,business_as_usual,2050,397269628,gallon,2.6723,8.5461,kgCO2/gallon,0.0037,0.000899391,kgCH4/gallon
biodiesel,north_central,business_as_usual,business_as_usual,2050,412484396,gallon,2.3043,11.4367,kgCO2/gallon,0.0041,0.000933243,kgCH4/gallon
biodiesel,central,business_as_usual,business_as_usual,2050,436610709,gallon,1.9765,11.3163,kgCO2/gallon,0.0035,0.000882876,kgCH4/gallon
biodiesel,texas,business_as_usual,business_as_usual,2050,437021935,gallon,2.3428,10.6096,kgCO2/gallon,0.0034,0.00077526,kgCH4/gallon
biodiesel,north_west,business_as_usual,business_as_usual,2050,461341905,gallon,2.5053,10.6894,kgCO2/gallon,0.0047,0.000741631,kgCH4/gallon
biodiesel,south_west,business_as_usual,business_as_usual,2050,392455945,gallon,2.2274,8.1647,kgCO2/gallon,0.0042,0.000754508,kgCH4/gallon
biodiesel,california,business_as_usual,business_as_usual,2050,340820403,gallon,2.6962,10.8724,kgCO2/gallon,0.0034,0.000818805,kgCH4/gallon
biodiesel,north_east,business_as_usual,agricultual_production_shift,2050,487695842,gallon,2.2358,9.3081,kgCO2/gallon,0.0043,0.000919271,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2050,378135872,gallon,2.2998,11.1216,kgCO2/gallon,0.0038,0.000854878,kgCH4/gallon
biodiesel,south_east,business_as_usual,agricultual_production_shift,2050,467358651,gallon,2.1018,11.4644,kgCO2/gallon,0.0035,0.001056674,kgCH4/gallon
biodiesel,north_central,business_as_usual,agricultual_production_shift,2050,365847491,gallon,2.384,10.3906,kgCO2/gallon,0.0038,0.001052966,kgCH4/gallon
biodiesel,central,business_as_usual,agricultual_production_shift,2050,421871247,gallon,2.633,10.8006,kgCO2/gallon,0.0038,0.00095912,kgCH4/gallon
biodiesel,texas,business_as_usual,agricultual_production_shift,2050,370202606,gallon,2.4,8.1854,kgCO2/gallon,0.0036,0.000940866,kgCH4/gallon
biodiesel,north_west,business_as_usual,agricultual_production_shift,2050,444866077,gallon,2.6406,11.9603,kgCO2/gallon,0.0033,0.000824612,kgCH4/gallon
biodiesel,south_west,business_as_usual,agricultual_production_shift,2050,392635051,gallon,2.3313,10.9546,kgCO2/gallon,0.0036,0.000775971,kgCH4/gallon
biodiesel,california,business_as_usual,agricultual_production_shift,2050,459286682,gallon,2.5517,11.8479,kgCO2/gallon,0.0044,0.000800586,kgCH4/gallon
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2050,442045070,gallon,2.2008,9.4866,kgCO2/gallon,0.0035,0.001056208,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2050,479003922,gallon,2.025,10.5655,kgCO2/gallon,0.0037,0.000869533,kgCH4/gallon
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2050,379036732,gallon,2.4084,9.1466,kgCO2/gallon,0.0045,0.000819308,kgCH4/gallon
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2050,360883394,gallon,2.3604,10.7192,kgCO2/gallon,0.0042,0.000991847,kgCH4/gallon
biodiesel,central,business_as_usual,decrease_agricultual_production,2050,432676413,gallon,2.0345,10.2691,kgCO2/gallon,0.0037,0.000875057,kgCH4/gallon
biodiesel,texas,business_as_usual,decrease_agricultual_production,2050,479055117,gallon,2.4203,9.9407,kgCO2/gallon,0.0046,0.00073798,kgCH4/gallon
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2050,482742695,gallon,1.9889,9.198,kgCO2/gallon,0.0036,0.000886993,kgCH4/gallon
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2050,364101641,gallon,2.6797,11.3614,kgCO2/gallon,0.0043,0.000776631,kgCH4/gallon
biodiesel,california,business_as_usual,decrease_agricultual_production,2050,368731064,gallon,2.3179,10.6568,kgCO2/gallon,0.0045,0.000889173,kgCH4/gallon
biodiesel,north_east,business_as_usual,population_shift,2050,398964669,gallon,2.1148,8.5061,kgCO2/gallon,0.0036,0.000873764,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,population_shift,2050,414945756,gallon,2.4838,10.3948,kgCO2/gallon,0.0039,0.000786834,kgCH4/gallon
biodiesel,south_east,business_as_usual,population_shift,2050,489477254,gallon,2.8039,11.4676,kgCO2/gallon,0.0046,0.000894797,kgCH4/gallon
biodiesel,north_central,business_as_usual,population_shift,2050,430886344,gallon,1.9814,8.5026,kgCO2/gallon,0.0047,0.000967914,kgCH4/gallon
biodiesel,central,business_as_usual,population_shift,2050,431675478,gallon,2.4218,11.5189,kgCO2/gallon,0.0035,0.00074062,kgCH4/gallon
biodiesel,texas,business_as_usual,population_shift,2050,375843866,gallon,2.785,10.3083,kgCO2/gallon,0.0047,0.00073795,kgCH4/gallon
biodiesel,north_west,business_as_usual,population_shift,2050,488938899,gallon,1.9458,8.9164,kgCO2/gallon,0.0044,0.001056737,kgCH4/gallon
biodiesel,south_west,business_as_usual,population_shift,2050,405917512,gallon,2.7545,11.4081,kgCO2/gallon,0.0036,0.000713446,kgCH4/gallon
biodiesel,california,business_as_usual,population_shift,2050,451474551,gallon,2.2454,11.2233,kgCO2/gallon,0.0038,0.00101247,kgCH4/gallon
biodiesel,north_east,business_as_usual,increase_maritime,2050,431876499,gallon,1.9621,11.3751,kgCO2/gallon,0.0046,0.000882971,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2050,435121446,gallon,2.1697,11.955,kgCO2/gallon,0.0032,0.000787491,kgCH4/gallon
biodiesel,south_east,business_as_usual,increase_maritime,2050,446677473,gallon,2.0513,9.4129,kgCO2/gallon,0.0047,0.00100525,kgCH4/gallon
biodiesel,north_central,business_as_usual,increase_maritime,2050,437961495,gallon,2.4342,8.6382,kgCO2/gallon,0.0038,0.00087353,kgCH4/gallon
biodiesel,central,business_as_usual,increase_maritime,2050,439968307,gallon,2.735,11.7759,kgCO2/gallon,0.0046,0.000826823,kgCH4/gallon
biodiesel,texas,business_as_usual,increase_maritime,2050,440181885,gallon,2.8163,9.5018,kgCO2/gallon,0.0038,0.000838431,kgCH4/gallon
biodiesel,north_west,business_as_usual,increase_maritime,2050,395052122,gallon,2.2473,11.1213,kgCO2/gallon,0.0041,0.000777497,kgCH4/gallon
biodiesel,south_west,business_as_usual,increase_maritime,2050,410968252,gallon,2.6189,11.9417,kgCO2/gallon,0.0039,0.000832091,kgCH4/gallon
biodiesel,california,business_as_usual,increase_maritime,2050,423788606,gallon,2.1247,9.8495,kgCO2/gallon,0.0039,0.001051423,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,business_as_usual,2050,464320815,gallon,2.1593,10.8924,kgCO2/gallon,0.0035,0.000925951,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2050,411608979,gallon,2.0217,9.0511,kgCO2/gallon,0.0043,0.000975974,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2050,383592326,gallon,2.3607,9.5652,kgCO2/gallon,0.0035,0.000726086,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,business_as_usual,2050,374725375,gallon,2.4524,11.0824,kgCO2/gallon,0.0045,0.000938564,kgCH4/gallon
biodiesel,central,50%_reduction_2050,business_as_usual,2050,440597601,gallon,2.308,9.1503,kgCO2/gallon,0.0037,0.001055343,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,business_as_usual,2050,331954584,gallon,2.2484,8.6765,kgCO2/gallon,0.0035,0.000891075,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,business_as_usual,2050,382179133,gallon,2.7251,8.5296,kgCO2/gallon,0.0036,0.000843277,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,business_as_usual,2050,479031644,gallon,2.5615,9.4541,kgCO2/gallon,0.0041,0.001052985,kgCH4/gallon
biodiesel,california,50%_reduction_2050,business_as_usual,2050,360749711,gallon,2.8446,8.3595,kgCO2/gallon,0.0032,0.000963656,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2050,437329208,gallon,2.8256,11.6314,kgCO2/gallon,0.0042,0.000813783,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2050,360931655,gallon,2.2578,10.3017,kgCO2/gallon,0.0038,0.000744299,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2050,344064318,gallon,2.1814,10.0548,kgCO2/gallon,0.0046,0.000957716,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2050,377035537,gallon,2.7204,10.1538,kgCO2/gallon,0.0045,0.001009565,kgCH4/gallon
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2050,364235824,gallon,2.8424,11.3238,kgCO2/gallon,0.0038,0.000714202,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2050,458633539,gallon,2.4411,10.8553,kgCO2/gallon,0.0033,0.000794733,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2050,392186722,gallon,2.1137,11.9397,kgCO2/gallon,0.0042,0.000900659,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2050,435163569,gallon,2.0406,10.4447,kgCO2/gallon,0.0043,0.000861545,kgCH4/gallon
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2050,400155204,gallon,2.2162,11.8462,kgCO2/gallon,0.0035,0.000897329,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2050,376308561,gallon,2.0718,8.1054,kgCO2/gallon,0.0043,0.000823636,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2050,342061671,gallon,2.6676,11.3764,kgCO2/gallon,0.004,0.001055057,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2050,374308890,gallon,2.4681,10.7549,kgCO2/gallon,0.0041,0.000914939,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2050,337067390,gallon,2.2158,11.045,kgCO2/gallon,0.0038,0.000844482,kgCH4/gallon
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2050,338702912,gallon,2.3191,8.3259,kgCO2/gallon,0.0032,0.000888474,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2050,370224124,gallon,1.9772,9.9026,kgCO2/gallon,0.0035,0.000739299,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2050,405513307,gallon,2.6495,12.0211,kgCO2/gallon,0.004,0.000961865,kgCH4/gallon
